,hour,Temperature,Dew_Point,Humidity,Speed,Gust,Pressure,Precip_Rate,Precip_Accum,UV,Solar,date
33,9,42.78333333333333,41.425000000000004,94.66666666666667,7.108333333333333,13.025,29.790833333333335,0.0,0.05000000000000001,0.5833333333333334,292.4166666666667,2021-01-02
34,10,48.75,43.15,81.16666666666667,8.441666666666666,16.158333333333335,29.799166666666668,0.005833333333333334,0.05583333333333334,1.0,393.0833333333333,2021-01-02
35,11,50.699999999999996,41.291666666666664,70.08333333333333,10.608333333333333,19.041666666666668,29.800833333333333,0.005,0.06,1.0,369.25,2021-01-02
36,12,50.78333333333333,39.99166666666667,66.5,13.366666666666667,21.75,29.8,0.0,0.06,1.0,416.0833333333333,2021-01-02
37,13,50.39166666666667,39.24166666666667,65.58333333333333,12.391666666666666,20.925,29.829166666666666,0.0,0.06,1.0,239.58333333333334,2021-01-02
38,14,49.75,37.25,62.0,13.866666666666667,23.84166666666667,29.87,0.0,0.06,0.5833333333333334,294.0833333333333,2021-01-02
39,15,47.958333333333336,35.25833333333333,61.166666666666664,10.083333333333334,19.208333333333332,29.925833333333333,0.0,0.06,0.0,122.66666666666667,2021-01-02
40,16,45.625,32.733333333333334,60.5,10.416666666666666,19.416666666666668,29.973333333333333,0.0,0.06,0.0,12.5,2021-01-02
41,17,43.84166666666667,31.791666666666668,62.583333333333336,10.1,18.325,30.007500000000004,0.0,0.06,0.0,0.0,2021-01-02
42,18,42.56666666666667,31.566666666666666,65.0,6.291666666666667,13.341666666666667,30.045,0.0,0.06,0.0,0.0,2021-01-02
43,19,41.625,31.566666666666666,67.08333333333333,3.125,8.316666666666666,30.0725,0.0,0.06,0.0,0.0,2021-01-02
44,20,40.833333333333336,31.491666666666664,69.0,5.633333333333333,12.141666666666666,30.08,0.0,0.06,0.0,0.0,2021-01-02
45,21,40.06666666666667,31.275000000000002,70.5,2.2666666666666666,7.6499999999999995,30.099999999999998,0.0,0.06,0.0,0.0,2021-01-02
46,22,39.516666666666666,31.416666666666668,72.5,0.6333333333333334,4.0,30.110833333333332,0.0,0.06,0.0,0.0,2021-01-02
47,23,38.958333333333336,31.075,73.0,0.9333333333333332,4.691666666666666,30.12,0.0,0.06,0.0,0.0,2021-01-02
48,0,38.28333333333333,30.391666666666666,73.08333333333333,1.3916666666666666,6.983333333333333,30.125,0.0,0.0,0.0,0.0,2021-01-03
49,1,37.31666666666667,29.75,74.0,2.2583333333333333,7.666666666666667,30.139166666666668,0.0,0.0,0.0,0.0,2021-01-03
50,2,36.166666666666664,29.075,75.33333333333333,3.4916666666666667,10.366666666666667,30.126666666666665,0.0,0.0,0.0,0.0,2021-01-03
51,3,35.300000000000004,28.933333333333334,77.33333333333333,2.316666666666667,8.908333333333333,30.121666666666666,0.0,0.0,0.0,0.0,2021-01-03
52,4,35.1,29.150000000000002,79.0,2.275,7.383333333333333,30.124166666666667,0.0,0.0,0.0,0.0,2021-01-03
53,5,35.550000000000004,30.425,81.33333333333333,7.5,16.858333333333334,30.078333333333333,0.0,0.0,0.0,0.0,2021-01-03
54,6,35.81666666666666,30.766666666666666,82.16666666666667,4.1499999999999995,10.950000000000001,30.129166666666666,0.0,0.0,0.0,0.0,2021-01-03
55,7,36.125,31.308333333333334,82.5,1.1083333333333334,4.2250000000000005,30.14833333333333,0.0,0.0,0.0,1.25,2021-01-03
56,8,36.68333333333333,31.816666666666666,82.5,3.3833333333333333,9.908333333333333,30.151666666666667,0.0,0.0,0.0,13.083333333333334,2021-01-03
57,9,37.11666666666667,32.53333333333333,83.25,3.9583333333333335,11.475,30.14,0.0,0.0,0.0,14.833333333333334,2021-01-03
58,10,35.833333333333336,32.50833333333333,87.58333333333333,6.375,14.633333333333333,30.098333333333333,0.023333333333333334,0.02416666666666667,0.16666666666666666,64.16666666666667,2021-01-03
59,11,35.93333333333333,33.225,89.91666666666667,6.808333333333334,15.200000000000001,30.0425,0.03916666666666666,0.059166666666666666,0.0,60.166666666666664,2021-01-03
60,12,36.699999999999996,33.9,89.33333333333333,4.391666666666667,12.633333333333333,29.99083333333333,0.0016666666666666668,0.06,0.0,52.416666666666664,2021-01-03
61,13,37.80833333333333,34.99166666666667,89.41666666666667,6.866666666666667,14.658333333333333,29.969166666666666,0.0,0.06,0.0,25.333333333333332,2021-01-03
62,14,37.708333333333336,34.81666666666667,89.0,8.65,17.825,29.964166666666667,0.0,0.06,0.0,16.333333333333332,2021-01-03
63,15,37.300000000000004,34.53636363636363,89.63636363636364,7.245454545454546,16.954545454545453,29.954545454545453,0.0,0.05999999999999999,0.0,9.0,2021-01-03
64,16,36.858333333333334,34.59166666666667,91.58333333333333,6.516666666666667,14.816666666666668,29.956666666666667,0.0625,0.1225,0.0,1.5,2021-01-03
65,17,36.74166666666667,34.9,93.0,8.5,16.291666666666668,29.945833333333336,0.051666666666666666,0.16666666666666666,0.0,0.0,2021-01-03
66,18,36.71666666666667,34.916666666666664,93.0,8.133333333333333,16.091666666666665,29.959166666666665,0.04916666666666667,0.215,0.0,0.0,2021-01-03
67,19,36.725,34.93333333333333,93.0,10.633333333333333,18.766666666666666,29.973333333333333,0.059166666666666666,0.2691666666666667,0.0,0.0,2021-01-03
68,20,36.7,35.05833333333333,93.91666666666667,10.708333333333334,18.233333333333334,29.959166666666665,0.014166666666666668,0.28,0.0,0.0,2021-01-03
69,21,36.61666666666667,34.81666666666667,93.0,11.208333333333334,17.558333333333334,29.9525,0.008333333333333333,0.2891666666666666,0.0,0.0,2021-01-03
70,22,36.75,34.875,93.0,9.266666666666667,15.200000000000001,29.94666666666667,0.005833333333333334,0.2933333333333333,0.0,0.0,2021-01-03
71,23,36.9,34.9,92.58333333333333,9.5,14.966666666666667,29.941666666666666,0.010833333333333334,0.30416666666666664,0.0,0.0,2021-01-03
72,0,36.68333333333333,34.53333333333333,92.0,6.6000000000000005,11.6,29.940833333333334,0.0075,0.0,0.0,0.0,2021-01-04
73,1,35.875,33.69166666666667,92.0,6.441666666666666,10.725,29.950833333333332,0.0,0.0,0.0,0.0,2021-01-04
74,2,36.108333333333334,33.575,90.58333333333333,6.791666666666667,10.808333333333332,29.959999999999997,0.0,0.0,0.0,0.0,2021-01-04
75,3,36.03333333333333,33.333333333333336,90.0,5.808333333333334,9.291666666666666,29.959999999999997,0.0,0.0,0.0,0.0,2021-01-04
76,4,35.375,32.675000000000004,90.0,6.358333333333333,10.108333333333333,29.956666666666667,0.0,0.0,0.0,0.0,2021-01-04
77,5,35.18333333333334,32.483333333333334,90.0,6.566666666666666,10.333333333333334,29.963333333333335,0.0,0.0,0.0,0.0,2021-01-04
78,6,35.4,32.541666666666664,89.16666666666667,5.566666666666666,9.116666666666667,29.985833333333332,0.0,0.0,0.0,0.0,2021-01-04
79,7,35.8,32.59166666666667,88.33333333333333,4.6000000000000005,7.283333333333334,30.00666666666667,0.0,0.0,0.0,7.0,2021-01-04
80,8,35.68333333333333,32.34166666666667,87.5,4.808333333333334,10.341666666666667,30.02,0.0,0.0,0.0,82.33333333333333,2021-01-04
81,9,37.55833333333333,33.43333333333333,84.75,2.3583333333333334,8.141666666666667,30.02416666666667,0.0,0.0,0.5,374.5,2021-01-04
82,10,38.50833333333333,33.225,81.33333333333333,3.25,9.666666666666666,30.00583333333333,0.0,0.0,1.0,398.6666666666667,2021-01-04
83,11,40.78333333333333,34.6,78.33333333333333,0.3333333333333333,3.525,29.97583333333333,0.0,0.0,1.0,449.75,2021-01-04
84,12,41.391666666666666,34.141666666666666,75.41666666666667,1.375,5.816666666666666,29.959166666666665,0.0,0.0,0.8333333333333334,295.1666666666667,2021-01-04
85,13,41.891666666666666,34.483333333333334,75.08333333333333,1.7333333333333334,6.166666666666667,29.95,0.0,0.0,0.3333333333333333,125.83333333333333,2021-01-04
86,14,41.608333333333334,33.958333333333336,74.16666666666667,2.766666666666667,9.258333333333333,29.9575,0.0,0.0,0.0,97.66666666666667,2021-01-04
87,15,41.275,33.55,73.83333333333333,2.575,8.65,29.959999999999997,0.005,0.005,0.0,44.75,2021-01-04
88,16,40.541666666666664,33.09166666666667,74.33333333333333,1.0666666666666667,6.141666666666667,29.959999999999997,0.005833333333333334,0.01,0.0,9.666666666666666,2021-01-04
89,17,39.80833333333333,33.05833333333333,76.66666666666667,0.48333333333333334,3.8833333333333333,29.964166666666667,0.0,0.01,0.0,0.0,2021-01-04
90,18,39.65833333333334,33.35833333333333,78.16666666666667,0.55,3.8666666666666667,29.97,0.0,0.01,0.0,0.0,2021-01-04
91,19,39.40833333333333,33.333333333333336,78.75,0.8250000000000001,4.825,29.97,0.0,0.01,0.0,0.0,2021-01-04
92,20,38.775,33.125,79.91666666666667,2.2416666666666667,8.950000000000001,29.964166666666667,0.0,0.01,0.0,0.0,2021-01-04
93,21,38.0,32.975,81.91666666666667,1.4666666666666668,6.266666666666667,29.960833333333337,0.0,0.01,0.0,0.0,2021-01-04
94,22,37.99166666666667,32.99166666666667,82.0,0.44166666666666665,2.9499999999999997,29.955833333333334,0.0,0.01,0.0,0.0,2021-01-04
95,23,37.99166666666667,32.96666666666667,81.91666666666667,0.24166666666666667,2.8333333333333335,29.935833333333335,0.0,0.01,0.0,0.0,2021-01-04
96,0,37.85,32.800000000000004,82.0,0.21666666666666667,2.308333333333333,29.929999999999996,0.0,0.0,0.0,0.0,2021-01-05
97,1,37.675000000000004,32.708333333333336,82.25,0.016666666666666666,0.7000000000000001,29.929999999999996,0.0,0.0,0.0,0.0,2021-01-05
98,2,37.34166666666667,32.641666666666666,83.0,0.06666666666666667,0.8583333333333334,29.929999999999996,0.0,0.0,0.0,0.0,2021-01-05
99,3,37.416666666666664,32.09166666666667,80.91666666666667,0.44166666666666665,3.1333333333333333,29.93166666666667,0.0,0.0,0.0,0.0,2021-01-05
100,4,37.53333333333333,31.733333333333334,79.5,0.16666666666666666,1.5750000000000002,29.929999999999996,0.0,0.0,0.0,0.0,2021-01-05
101,5,37.13333333333333,31.433333333333334,79.58333333333333,0.325,1.9833333333333334,29.9325,0.0,0.0,0.0,0.0,2021-01-05
102,6,37.233333333333334,31.608333333333334,79.91666666666667,0.5416666666666666,2.9416666666666664,29.938333333333333,0.0,0.0,0.0,0.0,2021-01-05
103,7,37.36666666666667,31.566666666666666,79.41666666666667,0.06666666666666667,1.1833333333333333,29.938333333333333,0.0,0.0,0.0,6.25,2021-01-05
104,8,37.891666666666666,31.8,78.66666666666667,0.11666666666666668,1.0166666666666666,29.95,0.0,0.0,0.0,63.666666666666664,2021-01-05
105,9,38.28333333333334,30.958333333333332,74.66666666666667,1.0583333333333333,4.8500000000000005,29.948333333333334,0.0,0.0,0.25,155.83333333333334,2021-01-05
106,10,39.291666666666664,30.858333333333334,71.58333333333333,1.5416666666666667,6.141666666666667,29.934166666666666,0.0,0.0,1.0,422.75,2021-01-05
107,11,39.458333333333336,30.683333333333334,70.75,1.3583333333333334,5.941666666666666,29.909166666666668,0.0,0.0,0.16666666666666666,169.58333333333334,2021-01-05
108,12,39.55833333333334,31.566666666666666,72.75,0.8250000000000001,4.516666666666667,29.886666666666667,0.0,0.0,0.5833333333333334,107.08333333333333,2021-01-05
109,13,40.208333333333336,31.491666666666664,70.75,0.8249999999999998,3.9250000000000003,29.88,0.0,0.0,0.0,75.0,2021-01-05
110,14,40.575,29.916666666666668,65.5,1.2916666666666667,6.6499999999999995,29.88416666666667,0.0,0.0,0.0,59.75,2021-01-05
111,15,40.63333333333333,30.95,68.0,0.6833333333333332,5.366666666666667,29.896666666666665,0.0,0.0,0.0,26.833333333333332,2021-01-05
112,16,40.30833333333333,31.316666666666666,70.08333333333333,1.5916666666666666,6.8,29.904166666666665,0.0,0.0,0.0,1.9166666666666667,2021-01-05
113,17,39.800000000000004,30.772727272727273,69.9090909090909,3.7454545454545456,10.936363636363636,29.926363636363636,0.0,0.0,0.0,0.0,2021-01-05
114,18,39.891666666666666,30.724999999999998,69.5,0.8333333333333334,4.533333333333333,29.935000000000002,0.0,0.0,0.0,0.0,2021-01-05
115,19,39.81666666666667,31.71666666666667,72.58333333333333,1.2333333333333334,6.916666666666667,29.940833333333334,0.0,0.0,0.0,0.0,2021-01-05
116,20,39.0,31.224999999999998,73.5,4.808333333333334,12.950000000000001,29.94,0.0,0.0,0.0,0.0,2021-01-05
117,21,38.24166666666667,30.575,73.66666666666667,4.108333333333333,11.666666666666666,29.933333333333334,0.0,0.0,0.0,0.0,2021-01-05
118,22,38.075,30.875,75.0,4.316666666666666,13.158333333333333,29.929999999999996,0.0,0.0,0.0,0.0,2021-01-05
119,23,37.75,30.866666666666664,75.91666666666667,1.8666666666666665,7.808333333333334,29.929999999999996,0.0,0.0,0.0,0.0,2021-01-05
120,0,37.016666666666666,30.766666666666666,78.0,1.05,5.2749999999999995,29.933333333333334,0.0,0.0,0.0,0.0,2021-01-06
121,1,37.016666666666666,31.11666666666667,79.0,1.8333333333333333,5.941666666666666,29.9425,0.0,0.0,0.0,0.0,2021-01-06
122,2,37.14166666666667,31.349999999999998,79.33333333333333,1.2416666666666667,5.858333333333333,29.95,0.0,0.0,0.0,0.0,2021-01-06
123,3,37.375,31.775000000000002,80.0,1.9749999999999999,6.383333333333333,29.9475,0.0,0.0,0.0,0.0,2021-01-06
124,4,37.175000000000004,31.61666666666667,80.08333333333333,3.983333333333333,10.591666666666667,29.941666666666666,0.0,0.0,0.0,0.0,2021-01-06
125,5,36.75833333333333,31.633333333333336,81.66666666666667,1.2750000000000001,5.7749999999999995,29.94,0.0,0.0,0.0,0.0,2021-01-06
126,6,36.125,31.483333333333334,82.91666666666667,1.5083333333333335,6.016666666666667,29.951666666666668,0.0,0.0,0.0,0.0,2021-01-06
127,7,36.09166666666667,31.474999999999998,83.0,0.25,2.4250000000000003,29.968333333333334,0.0,0.0,0.0,26.25,2021-01-06
128,8,36.125,31.125,82.0,1.5416666666666667,5.575,29.98,0.0,0.0,0.0,106.5,2021-01-06
129,9,37.31666666666667,30.650000000000002,76.58333333333333,4.083333333333333,11.358333333333334,29.99333333333333,0.0,0.0,0.0,175.33333333333334,2021-01-06
130,10,37.833333333333336,29.933333333333334,73.16666666666667,4.358333333333333,13.25,29.9975,0.0,0.0,0.9166666666666666,156.25,2021-01-06
131,11,38.80833333333333,28.775000000000002,67.08333333333333,4.625,12.433333333333332,29.984166666666667,0.0,0.0,1.0,409.3333333333333,2021-01-06
132,12,39.541666666666664,26.59166666666667,59.583333333333336,10.741666666666667,18.741666666666667,29.965,0.0,0.0,1.0,445.6666666666667,2021-01-06
133,13,40.24166666666667,25.825,56.25,10.891666666666666,19.2,29.959999999999997,0.0,0.0,1.0,392.5,2021-01-06
134,14,40.65,26.28333333333333,56.333333333333336,10.799999999999999,19.291666666666668,29.97,0.0,0.0,0.5,295.3333333333333,2021-01-06
135,15,39.708333333333336,26.675,59.416666666666664,12.5,20.416666666666668,29.983333333333334,0.0,0.0,0.0,146.5,2021-01-06
136,16,38.233333333333334,26.491666666666664,62.416666666666664,11.391666666666666,19.591666666666665,30.0,0.0,0.0,0.0,18.75,2021-01-06
137,17,37.083333333333336,26.066666666666666,64.08333333333333,12.6,21.008333333333333,30.02,0.0,0.0,0.0,0.0,2021-01-06
138,18,36.666666666666664,26.38333333333333,66.08333333333333,10.799999999999999,18.933333333333334,30.031666666666666,0.0,0.0,0.0,0.0,2021-01-06
139,19,36.575,26.791666666666668,67.33333333333333,10.583333333333334,19.116666666666667,30.037499999999998,0.0,0.0,0.0,0.0,2021-01-06
140,20,36.30833333333333,26.933333333333334,68.41666666666667,9.941666666666666,17.283333333333335,30.035833333333333,0.0,0.0,0.0,0.0,2021-01-06
141,21,36.19166666666667,26.86666666666667,68.5,9.466666666666667,17.375,30.03333333333333,0.0,0.0,0.0,0.0,2021-01-06
142,22,35.69166666666667,26.400000000000002,68.66666666666667,8.191666666666666,16.758333333333333,30.03,0.0,0.0,0.0,0.0,2021-01-06
143,23,35.14166666666667,26.141666666666666,69.66666666666667,7.050000000000001,14.983333333333334,30.03,0.0,0.0,0.0,0.0,2021-01-06
144,0,34.86666666666667,25.691666666666666,69.08333333333333,8.316666666666666,15.583333333333334,30.040000000000003,0.0,0.0,0.0,0.0,2021-01-07
145,1,34.358333333333334,25.233333333333334,69.08333333333333,8.208333333333334,16.408333333333335,30.049166666666668,0.0,0.0,0.0,0.0,2021-01-07
146,2,33.824999999999996,25.041666666666668,70.08333333333333,8.358333333333333,16.208333333333332,30.054166666666664,0.0,0.0,0.0,0.0,2021-01-07
147,3,33.4,24.991666666666664,71.0,7.5,14.608333333333334,30.0575,0.0,0.0,0.0,0.0,2021-01-07
148,4,33.199999999999996,24.599999999999998,70.41666666666667,6.325,14.125,30.058333333333334,0.0,0.0,0.0,0.0,2021-01-07
149,5,32.69166666666667,23.90833333333333,69.58333333333333,6.716666666666666,14.799999999999999,30.064999999999998,0.0,0.0,0.0,0.0,2021-01-07
150,6,32.324999999999996,23.066666666666666,68.41666666666667,5.558333333333334,13.391666666666666,30.086666666666662,0.0,0.0,0.0,0.0,2021-01-07
151,7,31.791666666666668,22.474999999999998,68.0,3.625,10.916666666666666,30.105,0.0,0.0,0.0,13.583333333333334,2021-01-07
152,8,32.016666666666666,22.316666666666666,67.0,7.625,14.799999999999999,30.123333333333335,0.0,0.0,0.0,158.75,2021-01-07
153,9,33.09166666666667,22.391666666666666,64.16666666666667,6.916666666666667,15.0,30.13,0.0,0.0,0.5833333333333334,308.4166666666667,2021-01-07
154,10,34.53333333333333,22.28333333333333,60.583333333333336,8.424999999999999,15.308333333333335,30.113333333333333,0.0,0.0,1.0,405.4166666666667,2021-01-07
155,11,36.775,22.71666666666667,56.5,4.7749999999999995,12.1,30.095,0.0,0.0,1.0,455.0,2021-01-07
156,12,38.93333333333333,22.491666666666664,51.5,5.75,13.225,30.070833333333336,0.0,0.0,1.0,453.5,2021-01-07
157,13,40.56666666666667,22.683333333333334,48.583333333333336,6.966666666666666,14.316666666666668,30.0575,0.0,0.0,1.0,399.25,2021-01-07
158,14,41.15833333333333,23.266666666666666,48.583333333333336,8.6,15.058333333333332,30.06,0.0,0.0,0.6666666666666666,298.75,2021-01-07
159,15,41.31666666666667,23.55,48.916666666666664,8.341666666666667,14.75,30.076666666666664,0.0,0.0,0.0,150.0,2021-01-07
160,16,40.43333333333333,23.675,51.0,7.408333333333334,14.533333333333333,30.090833333333332,0.0,0.0,0.0,20.5,2021-01-07
161,17,38.69166666666667,23.7,54.416666666666664,8.833333333333334,15.950000000000001,30.100833333333338,0.0,0.0,0.0,0.0,2021-01-07
162,18,36.925000000000004,23.766666666666666,58.666666666666664,6.933333333333334,15.325000000000001,30.103333333333335,0.0,0.0,0.0,0.0,2021-01-07
163,19,35.583333333333336,24.075,62.583333333333336,3.9583333333333335,11.35,30.11,0.0,0.0,0.0,0.0,2021-01-07
164,20,34.375,23.791666666666668,65.0,5.333333333333333,14.141666666666666,30.11,0.0,0.0,0.0,0.0,2021-01-07
165,21,33.56666666666667,23.791666666666668,66.91666666666667,4.758333333333334,12.716666666666667,30.11,0.0,0.0,0.0,0.0,2021-01-07
166,22,32.80833333333334,23.541666666666668,68.16666666666667,3.0500000000000003,10.85,30.108333333333334,0.0,0.0,0.0,0.0,2021-01-07
167,23,32.28333333333333,23.383333333333336,69.25,3.766666666666667,10.725,30.094166666666666,0.0,0.0,0.0,0.0,2021-01-07
168,0,31.566666666666666,22.941666666666666,70.08333333333333,4.933333333333334,12.375,30.09,0.0,0.0,0.0,0.0,2021-01-08
169,1,30.991666666666664,22.71666666666667,71.08333333333333,4.1499999999999995,11.799999999999999,30.084999999999997,0.0,0.0,0.0,0.0,2021-01-08
170,2,30.525000000000002,22.558333333333334,72.0,5.266666666666667,13.533333333333333,30.069999999999997,0.0,0.0,0.0,0.0,2021-01-08
171,3,30.083333333333332,22.541666666666668,73.0,3.483333333333333,10.9,30.064999999999998,0.0,0.0,0.0,0.0,2021-01-08
172,4,29.758333333333336,22.224999999999998,73.0,3.3083333333333336,9.683333333333334,30.060833333333335,0.0,0.0,0.0,0.0,2021-01-08
173,5,29.558333333333334,21.991666666666664,73.16666666666667,3.483333333333333,11.65,30.0575,0.0,0.0,0.0,0.0,2021-01-08
174,6,29.391666666666666,21.666666666666668,72.58333333333333,1.675,7.3,30.055833333333336,0.0,0.0,0.0,0.0,2021-01-08
175,7,29.150000000000002,21.266666666666666,72.0,5.241666666666666,13.325000000000001,30.040833333333335,0.0,0.0,0.0,25.0,2021-01-08
176,8,29.316666666666666,21.40833333333333,72.0,4.175,11.216666666666667,30.044166666666666,0.0,0.0,0.0,162.41666666666666,2021-01-08
177,9,30.425,21.925,70.33333333333333,2.466666666666667,8.491666666666667,30.054999999999996,0.0,0.0,0.75,229.41666666666666,2021-01-08
178,10,31.575,22.224999999999998,68.0,4.566666666666667,12.075000000000001,30.012500000000003,0.0,0.0,1.0,398.75,2021-01-08
179,11,34.074999999999996,22.983333333333334,63.583333333333336,0.2833333333333334,2.5833333333333335,30.014166666666668,0.0,0.0,1.0,382.75,2021-01-08
180,12,35.458333333333336,23.291666666666668,60.833333333333336,1.5250000000000001,6.441666666666666,29.973333333333333,0.0,0.0,1.0,232.25,2021-01-08
181,13,36.03333333333333,23.05,58.916666666666664,2.5749999999999997,8.208333333333334,29.94333333333333,0.0,0.0,0.9166666666666666,153.66666666666666,2021-01-08
182,14,36.9,22.866666666666664,56.5,1.3833333333333335,5.8,29.933333333333334,0.0,0.0,0.0,118.25,2021-01-08
183,15,36.916666666666664,23.933333333333334,59.083333333333336,1.2583333333333333,5.533333333333334,29.920833333333334,0.0,0.0,0.0,55.166666666666664,2021-01-08
184,16,36.141666666666666,24.883333333333336,63.083333333333336,1.3333333333333333,5.125,29.918333333333333,0.0,0.0,0.0,7.583333333333333,2021-01-08
185,17,35.425000000000004,24.491666666666664,64.25,1.75,6.2,29.9225,0.0,0.0,0.0,0.0,2021-01-08
186,18,34.275,24.099999999999998,66.0,3.5833333333333335,9.558333333333334,29.92,0.0,0.0,0.0,0.0,2021-01-08
187,19,33.59166666666666,23.53333333333333,66.08333333333333,6.416666666666667,13.325000000000001,29.91,0.0,0.0,0.0,0.0,2021-01-08
188,20,32.4,22.375,66.25,7.991666666666667,15.408333333333333,29.91,0.0,0.0,0.0,0.0,2021-01-08
189,21,31.566666666666666,20.425,63.0,9.5,18.808333333333334,29.895833333333332,0.0,0.0,0.0,0.0,2021-01-08
190,22,31.308333333333334,19.841666666666665,62.083333333333336,10.291666666666666,19.733333333333334,29.874166666666667,0.0,0.0,0.0,0.0,2021-01-08
